rep,id,beta0,gamma0,delta0,group
1,424,-0.335496944410808,0.000799284351687492,0.0550430537962521,1
1,425,-0.381832086549196,0.000924055442834301,0.0387357456489569,1
1,426,-0.545233516911196,0.000711054462314619,0.0369631671148306,1
1,427,-0.207012768841133,0.00073286040528913,0.0217297476957763,1
1,428,-0.283132012278835,0.000849403630675841,0.0506946735864906,1
1,429,-0.388597321093803,0.000843205810608904,0.0629800807964164,1
1,430,-0.102506836506522,0.000693243895096345,0.032634246341687,1
1,431,-0.411795618953283,0.000954580516197336,0.0297009126099833,1
1,432,-0.247418028166642,0.000871218064777937,0.0457480345448668,1
1,433,-0.25430492669598,0.00121149616349326,0.0754578357117594,1
1,434,-0.158443061385288,0.00088084087354215,0.0330522014501726,1
1,435,-0.426326980624155,0.000681980291536052,0.028766611308819,1
1,436,-0.297242260912391,0.000789501338196046,0.0289291587895116,1
1,437,-0.529084260386504,0.00071114610614778,0.0218697741120255,1
1,438,-0.148616626975044,0.00100562250890784,0.0492427255644986,1
1,439,-0.323659125233329,0.00075726531662941,0.122427927233751,1
1,440,-0.037668991658331,0.000824610559747107,0.0351191387965445,1
1,441,-0.266750802493493,0.000778127750738526,0.0414419105595412,1
1,442,-0.490029154307438,0.000989323814140419,0.0467080733818309,1
1,443,-0.45129340203825,0.000859641638716104,0.0430464010042447,1
1,444,-0.369959753683596,0.000675057101043145,0.057963766072013,1
1,445,-0.134834167740829,0.000883025347606518,0.0321458863195464,1
1,446,-0.262146877712498,0.00122862971836669,0.0369063562054043,1
1,447,-0.456836754850419,0.000653061551541459,0.0131984223239575,1
1,448,-0.274952011085,0.000793628930325845,0.0443439367001011,1
1,449,-0.446666709585811,0.000555833810670913,0.0346022323024694,1
1,450,-0.310957811919967,0.000465538258009553,0.0667154351789323,1
1,451,-0.322610336740391,0.00117779682407497,0.0229770247508483,1
1,452,-0.364343915346633,0.00114831956599261,0.0304972806422068,1
1,453,-0.0159539682621919,0.000841648503182466,0.0420881568763652,1
1,454,-0.417332736785225,0.000783888635178612,0.027112090168077,1
1,455,-0.402922983099505,0.000781357112805212,0.0435518368472211,1
1,456,-0.326714311216885,0.000722103592612825,0.0312996736177111,1
1,457,-0.554210161373136,0.000663071875473621,0.0201858051494458,1
1,458,-0.250554028865674,0.000915641944404834,0.0676917243802555,1
1,459,-0.32949797475652,0.00110922474365209,0.0222821279876203,1
1,460,-0.475492238682011,0.00111025936695148,0.0363294350607805,1
1,461,-0.537566747721989,0.000879999279108549,0.0259882911569455,1
1,462,-0.183817388981284,0.000888517585834628,0.0271193722146193,1
1,463,-0.0864310462491426,0.0008108272583328,0.039286045586803,1
1,464,-0.122734532154108,0.000812141603348954,0.0209353092401544,1
1,465,-0.228057695594452,0.00108002463726994,0.0242673610972742,1
1,466,-0.463453945301884,0.000996220899155305,0.0306965589973253,1
1,467,-0.120916947267486,0.000920625122361008,0.0440631566229989,1
1,468,-0.596245356457011,0.000820288558616701,0.038606458778521,1
1,469,-0.245587989722134,0.00110217838387181,0.0268323570830889,1
1,470,-0.14227163904627,0.000586180398603967,0.0204358983598058,1
1,471,-0.451400688977673,0.00088103487689017,0.048998221979462,1
1,472,-0.226152141206855,0.0010616126305211,0.0477601900672791,1
1,473,-0.228518619904528,0.00105234307454278,0.0528526764223499,1
1,474,-0.370461752389581,0.000717663129923497,0.055927730959348,1
1,475,-0.408054092689699,0.000898967628583269,0.0155420662573768,1
1,476,-0.212570623970948,0.0010947273426811,0.0523334683445769,1
1,477,-0.136331222176771,0.000703956766220435,0.0163977292716775,1
1,478,-0.328636627612279,0.0006601110041161,0.0355346278074422,1
1,479,-0.257620727028936,0.000817891498487424,0.0361299073613235,1
1,480,-0.530949348178514,0.000801616097169905,0.0441378208721011,1
1,481,-0.230230148399969,0.000881258005187424,0.0223345297024584,1
1,482,-0.200078211751559,0.000619542014787857,0.0625758945457693,1
1,483,-0.340033577018387,0.00080114787986808,0.0165901361819837,1
1,484,-0.263876987642081,0.000990885517486593,0.0368593360462208,1
1,485,-0.235924394812635,0.000884907634469494,0.0419716601549339,1
1,486,-0.337338958712014,0.000658525898531299,0.037706737444692,1
1,487,-0.172373760340142,0.000711791792382981,0.0361540037421166,1
1,488,-0.177533303947823,0.00073906266441257,0.0175584738150854,1
1,489,-0.289312696919581,0.000792740419340076,0.0217161680118115,1
1,490,-0.363461659107998,0.000691513873742614,0.05636118605617,1
1,491,-0.275187568290387,0.00103316015238237,0.032738629530387,1
1,492,-0.248870450633565,0.00113748201200224,0.0424594890048475,1
1,493,-0.289499187283464,0.000886416302212405,0.0622877514000039,1
1,494,-0.279570813098813,0.000691603790459897,0.0310832555366941,1
1,495,-0.228802751620729,0.000689409443533603,0.0368081740841588,1
1,496,-0.316147027135001,0.0007680653767095,0.0289166479120242,1
1,497,-0.509367003090888,0.00125802457842478,0.0339900192645965,1
1,498,-0.272388898289923,0.00111101164114833,0.0217689375892994,1
1,499,-0.225140514935306,0.000628809900422628,0.0522305926985802,1
1,500,-0.232354887948987,0.00116000001822121,0.0276037893317779,1
1,501,-0.187009459779156,0.00095093960582953,0.0200119091526865,2
1,502,-0.259886049379925,0.000861725600480072,0.079493082298485,2
1,503,-0.297606019265299,0.00069581808980989,0.030633299062323,2
1,504,-0.257445587072068,0.000734334657144853,0.041286820092037,2
1,505,-0.168630034838531,0.000765404439903454,0.0396879421473647,2
1,506,-0.338566236788618,0.00123253799359645,0.0170582249636315,2
1,507,-0.471481155712495,0.00131251786385832,0.0628341376878666,2
1,508,-0.619362566725513,0.00102709145487834,0.059524836974307,2
1,509,-0.0842582430949324,0.000703032362631272,0.0407457582206091,2
1,510,-0.118599894728148,0.000764613693854608,0.0263750345686214,2
1,511,-0.234309159178901,0.00101358830526087,0.0205450299952751,2
1,512,-0.173249091874731,0.000767576096640026,0.0366363096157835,2
1,513,-0.517126503188309,0.00137352360164995,0.0306074273172782,2
1,514,-0.510993454555207,0.0012427334184354,0.039988032227478,2
1,515,-0.1804911618075,0.00125087479743024,0.043766658473239,2
1,516,-0.1225910638431,0.000836030128102838,0.0623312911876307,2
1,517,-0.238826272218428,0.000795771541135074,0.0184170585424714,2
1,518,-0.465288381640051,0.00105664490313315,0.0514812176944204,2
1,519,-0.314769596812674,0.000822162777452135,0.0498023366328917,2
1,520,-0.217346154832411,0.000750790314975455,0.0370960645263808,2
1,521,-0.435413635586663,0.000919930611529108,0.0281715721487774,2
1,522,-0.382710250764163,0.000886765008864753,0.0683159303702547,2
1,523,-0.173902765259347,0.000726535112424067,0.0167233434305555,2
1,524,-0.153408289309773,0.000723002656394195,0.0189085672800397,2
1,525,-0.349087253173455,0.000875252426667822,0.0536416874440198,2
1,526,-0.0898548104658947,0.000956494575147065,0.0442394062443667,2
1,527,-0.501100277377142,0.000868785260954586,0.0218980824481989,2
1,528,-0.394008558377452,0.000874208265192012,0.0458863184401722,2
1,529,-0.390867870484113,0.0011510935349069,0.0456248050086389,2
1,530,-0.312835003369842,0.000665870569562488,0.0390862500850443,2
1,531,-0.423783330110055,0.000853464595285353,0.0462637920570108,2
1,532,-0.480625086443774,0.000881534337057804,0.0306082175407862,2
1,533,-0.371892831761137,0.00109075511056956,0.0418331556163081,2
1,534,-0.263285092068749,0.000783686826220935,0.0184968697492423,2
1,535,-0.200572657483984,0.000887289626834941,0.0219511881162522,2
1,536,-0.450282630772681,0.000954704833662044,0.057042334013275,2
1,537,-0.165230529282386,0.00102248604733692,0.0343082016259657,2
1,538,-0.212240169766599,0.000844737790298907,0.0398799759613743,2
1,539,-0.184589708826987,0.000921305815352414,0.0646483953130551,2
1,540,-0.33295572468439,0.000952827860570186,0.0323731639118253,2
1,541,-0.367383272795306,0.000915265627269174,0.027668022054689,2
1,542,-0.238448369542481,0.000796283358421835,0.0340926729591076,2
1,543,-0.376617696844752,0.00103510359663887,0.0323061642143092,2
1,544,-0.444468775630061,0.000964299844157058,0.0362797103536795,2
1,545,-0.385637503742726,0.000941190182898741,0.0439508173057876,2
1,546,-0.339629224583173,0.000816485281936121,0.0521781557309595,2
1,547,-0.188005144134784,0.000911270215121688,0.0179052915904284,2
1,548,-0.189092031417446,0.000683845256655051,0.0498746525512982,2
1,549,-0.492723483513654,0.000964710191635392,0.0529592604351612,2
1,550,-0.163711801618323,0.000723343155976466,0.0477042747653462,2
1,551,-0.104015950931614,0.00087035653265334,0.0340681907469701,2
1,552,-0.385713296963166,0.00134360785982339,0.0463927587415194,2
1,553,-0.357896927407709,0.000493054348459428,0.0549179676945793,2
1,554,-0.511049412993403,0.000717456384534566,0.0574668259433509,2
1,555,-0.418925799185956,0.000744621246297485,0.0361883473773168,2
1,556,-0.0422007049507812,0.000694913704510576,0.049810373330217,2
1,557,-0.433588843979146,0.000958550980884522,0.0416047562722889,2
1,558,-0.429799323606508,0.0015366532895647,0.0214598706053475,2
1,559,-0.256642658264462,0.000797005731013084,0.0376306916009283,2
1,560,-0.181846320456974,0.00128433926834278,0.0599112244167909,2
1,561,-0.22553371788258,0.000815918754451206,0.061156991507752,2
1,562,-0.221913095287613,0.00103100139447301,0.0253294389135869,2
1,563,-0.414407686358554,0.00105250569682217,0.0714559488034363,2
1,564,-0.43939469776076,0.00073293198199547,0.0546701421739813,2
1,565,-0.152312474538429,0.000747722626591561,0.0463623456604971,2
1,566,-0.207131655351744,0.000585990021718494,0.0453353780055047,2
1,567,-0.0692963126610991,0.000854376978198032,0.057926088349115,2
1,568,-0.473627406324618,0.00120366098474289,0.031108790287929,2
1,569,-0.466032221639683,0.000985514166251346,0.0240525998113096,2
1,570,-0.353391481318893,0.000719257851890348,0.0498011537672476,2
1,571,-0.283957792599733,0.000749119246922348,0.0286813714740977,2
1,572,-0.114606095414689,0.000832951462270292,0.024247670706946,2
1,573,-0.231857164984812,0.00133952229467483,0.0229928652193185,2
1,574,-0.404808121887776,0.00124632140453845,0.0274481315223873,2
1,575,-0.321251328861329,0.000678640685877746,0.015751552445597,2
1,576,-0.271272866850174,0.000858323205607125,0.104798876746262,2
1,577,-0.104776094977853,0.000902563114269449,0.0231537271491883,2
1,578,-0.372925885853768,0.000939396031520069,0.0679293032262983,2
1,579,-0.271285742753417,0.000779730845462799,0.0431608808851835,2
1,580,-0.351241889583327,0.000938266612366147,0.0482619797985305,2
1,581,-0.391193039691862,0.000556804849833534,0.0728279600954694,2
1,582,-0.192024288916454,0.00105420293753494,0.0254297631392621,2
1,583,-0.377343705696453,0.000503175184518639,0.182570751866301,2
1,584,-0.274839185955329,0.00131908827912027,0.0336960297180579,2
1,585,-0.198940049552013,0.00111284319458499,0.0641263594678254,2
1,586,-0.439902752003199,0.000962483187358984,0.0694503026156367,2
1,587,-0.350769006163726,0.00076657675204773,0.0466066905136361,2
1,588,-0.496080709889905,0.000948628892385516,0.0548515406519163,2
1,589,-0.407688257208045,0.000838547740813665,0.015918410164309,2
1,590,-0.537757199338516,0.000944382100005594,0.0458795340937184,2
1,591,-0.334807500609535,0.0011055989909438,0.0175487266662075,2
1,592,-0.275783318048607,0.000813144035586461,0.0271213785461802,2
1,593,-0.269179713734579,0.00104693636027164,0.0410473156580393,2
1,594,-0.178545060557751,0.000909929230616386,0.0225910106749971,2
1,595,-0.283883427996268,0.000932605803134546,0.0707861649060296,2
1,596,-0.248942880632645,0.000708687839443296,0.0842627766068277,2
1,597,-0.375494577171286,0.000757335563465359,0.040364618413591,2
1,598,-0.465893445649654,0.000747677842265756,0.0593805766626359,2
1,599,-0.139433450372574,0.00100066328660176,0.0622174201625356,2
1,600,-0.295993698054726,0.00115327394087577,0.0576222939008322,2
1,601,-0.255403894269048,0.000727638969837166,0.0574074885749385,2
1,602,-0.329467575465802,0.000867242431942237,0.0420731246277669,2
1,603,-0.214068127477278,0.000878671911649915,0.0494931859096322,2
1,604,-0.224796436295107,0.000878172103650389,0.0448964636372832,2
1,605,-0.296129615534119,0.000971646945431758,0.0214115735761316,2
1,606,-0.544431138658736,0.000728912541452942,0.0378953919040175,2
1,607,-0.294834799206979,0.00105725048426646,0.0397823355350522,2
1,608,-0.378804492301798,0.00108928913648362,0.0548345771906922,2
1,609,-0.524045294601318,0.000794780457943387,0.0338890900423526,2
1,610,-0.351596730202286,0.00101205235123392,0.0330758578413983,2
1,611,-0.224497861741105,0.00115720080522437,0.0416066869258991,2
1,612,-0.0869026406209354,0.00101965513463255,0.0413447084057079,2
1,613,-0.102525197627723,0.00069206893281921,0.0395669085392862,2
1,614,-0.445939228636779,0.000928499398786975,0.0369148143842743,2
1,615,-0.285893069620443,0.000661272665391691,0.0342474157121624,2
1,616,-0.283008240572652,0.000856941855577256,0.0376918631797476,2
1,617,-0.391390514485875,0.000991571799057364,0.0289483910122694,2
1,618,-0.309714896828082,0.000964817433493373,0.0394136099868549,2
1,619,-0.336157902475036,0.000907111892086061,0.0429598491720156,2
1,620,-0.0385754129508947,0.000843321449263558,0.0457921535725557,2
1,621,-0.313673480069734,0.000871797027913666,0.0458382019614594,2
1,622,-0.254596847667216,0.000722875604297077,0.0683507900406388,2
1,623,-0.491010461355944,0.000771213247196175,0.0214912864088108,2
1,624,-0.511944133510671,0.000950903759577648,0.0581431970111845,2
1,625,-0.336259726296036,0.000862192417885775,0.0283959097927744,2
1,626,-0.163912199297909,0.000540579210872057,0.0386135158827625,2
1,627,-0.454214616204629,0.000947458297618735,0.0520538035799115,2
1,628,-0.138692914011499,0.000872612241198083,0.0200159009676708,2
1,629,-0.210984252301097,0.000981727140576444,0.0285538595918376,2
1,630,-0.274385274654941,0.000774751546995835,0.0478161369628893,2
1,631,-0.332993057163753,0.000976144120310577,0.0601841790900189,2
1,632,-0.412548860140801,0.000811896386961585,0.0348682194009687,2
1,633,-0.18936494844773,0.00119598976079805,0.046342871956345,2
1,634,-0.211178587293285,0.000800018536839755,0.0371627714330771,2
1,635,-0.302113153383081,0.000770467643924646,0.0503653476676779,2
1,636,-0.63148798426128,0.000896161973205583,0.0419422897365435,2
1,637,-0.197162762881843,0.000710722771338104,0.0330142529621661,2
1,638,-0.385088950473102,0.000776901975215292,0.0624270293256183,2
1,639,-0.426222111836784,0.000896652056929272,0.0614108172091166,2
1,640,-0.372572445738723,0.000991698118248771,0.0448607026560882,2
1,641,-0.170421757871282,0.00109361018390044,0.0321819567479422,2
1,642,-0.0847106058482287,0.00083749010052733,0.0276136012556742,2
1,643,-0.41179442525611,0.0011335662940612,0.0530889190078944,2
1,644,-0.357105734659901,0.0007336980611241,0.032374499933754,2
1,645,-0.337457388273019,0.00104575205481226,0.0611905913226415,2
1,646,-0.257767309826758,0.00102364713655201,0.0187177394041266,2
1,647,-0.210961691289477,0.000912079469429211,0.0313296806851459,2
1,648,-0.486161614341212,0.000640784186555092,0.0459495508386512,2
1,649,-0.411025871599383,0.00112691176280057,0.0655610866385056,2
1,650,-0.341755514937229,0.000500626065423068,0.0794089553241009,2
1,651,-0.57244945392314,0.00126131723008763,0.0418781127921355,2
1,652,-0.285142085281598,0.00108303780086916,0.0321427317250655,2
1,653,-0.336162469429023,0.000888186026444918,0.0276166786163843,2
1,654,-0.146977293931821,0.000892773192743738,0.024001644315495,2
1,655,-0.386847382696391,0.000908372543247853,0.059252318057571,2
1,656,-0.37558732362789,0.00107474136405943,0.036369718216538,2
1,657,-0.407148625147013,0.00103092505018062,0.0312980514228763,2
1,658,-0.196416523446166,0.000798419372165211,0.0414024920360729,2
1,659,-0.242954026466082,0.000638799573201675,0.0538412712962712,2
1,660,-0.224243914756823,0.000619612396174981,0.0270223401775668,2
1,661,-0.324627813068803,0.000860713068147251,0.125615573669161,2
1,662,-0.181674668536439,0.00126332996731783,0.0710420883211171,2
1,663,-0.035754959421508,0.000790379558691644,0.0302245211159378,2
1,664,-0.324439126724552,0.000911913601773877,0.0514449244549902,2
1,665,-0.591617707166761,0.000843521792141911,0.0145664014322491,2
1,666,-0.306555938634964,0.000830536877321374,0.0562848936515316,2
1,667,-0.0609363834317971,0.000918563821193873,0.0514207639374499,2
1,668,-0.297596314144168,0.000637618607329019,0.0128796833778084,2
1,669,-0.452035189632235,0.000823880609143826,0.0182425250756746,2
1,670,-0.267784129207438,0.0010257226726406,0.0593109790263937,2
1,671,-0.234141238669421,0.00164362277208241,0.056191552306529,2
1,672,-0.38326962387957,0.000607879169627631,0.0429883226744483,2
1,673,-0.198473860433022,0.000650977804358657,0.0373415027028641,2
1,674,-0.458374961090163,0.00103621974517447,0.058880637282076,2
1,675,-0.29687254398799,0.00111339151092107,0.0201394803189937,2
1,676,-0.366680099585708,0.000822420341136808,0.0327791041325297,2
1,677,-0.356927233380232,0.00070487477093204,0.0883762921310705,2
1,678,-0.371111262600915,0.00132254212474371,0.0258667398229475,2
1,679,-0.546207935618134,0.00075591621853671,0.0493101451973153,2
1,680,-0.27749528746419,0.000828091300216964,0.0515969393438796,2
1,681,-0.228888634725235,0.00081851499072665,0.0286937977052034,2
1,682,-0.249666216465983,0.0012398928817444,0.0344781652425611,2
1,683,-0.402416200078744,0.000587380795957391,0.0496186966791936,2
1,684,-0.226253966081869,0.00114824625693078,0.0497209340560235,2
1,685,-0.350177620539158,0.000686853488162521,0.0368878613505659,2
1,686,-0.47180119938074,0.000898883678325512,0.0239672301242291,2
1,687,-0.460523249965727,0.000785233631831667,0.0252712987370219,2
1,688,-0.443227888563563,0.000694145635156937,0.0550292735240134,2
1,689,-0.307549081470244,0.0012991868244432,0.0366762366743179,2
1,690,-0.178217286650444,0.00100804294064416,0.0421958919825924,2
1,691,-0.437913910767188,0.00079330838672574,0.0415438253548146,2
1,692,-0.262929861595149,0.00103181161162298,0.0164300171579788,2
1,693,-0.364663945164582,0.00129247840145337,0.0351613362521183,2
1,694,-0.182967484390569,0.000667020711753866,0.0233163931793911,2
1,695,-0.448470435205454,0.00127225562290664,0.0500570202623757,2
1,696,-0.219477199593531,0.00121472234606664,0.0354830956505045,2
1,697,-0.403351306649485,0.00150916024942989,0.0474411635049963,2
1,698,-0.257671451388019,0.00129813620433591,0.043128584221078,2
1,699,-0.115136552618086,0.000802451666482011,0.0478452462565967,2
1,700,-0.550093250618193,0.00106129715136716,0.0853002470980658,2
1,701,-0.323844510748867,0.000891328143713325,0.0380981553699555,2
1,702,-0.161153822506083,0.000987487043219183,0.0372933966203072,2
1,703,-0.0937271284880455,0.00054027395428365,0.0475329316461772,2
1,704,-0.121913307124466,0.000956842613793711,0.0602130197228846,2
1,705,-0.245200917807563,0.000792185118357362,0.0387578411524266,2
1,706,-0.413195753573021,0.000724946187267465,0.047209494978126,2
1,707,-0.242510916311415,0.000995735216598204,0.0766430784595181,2
1,708,-0.270868390507544,0.000645066028087249,0.0509106506356189,2
1,709,-0.217062047549111,0.00114128757425636,0.0226832419182025,2
1,710,-0.37753956784191,0.00100868672180859,0.0286874626884565,2
1,711,-0.237187354510709,0.000812893619341353,0.021689491674328,2
1,712,-0.332941261764961,0.000789942738111469,0.0362738992963953,2
1,713,-0.343689916885845,0.000933177719304343,0.0800926814269778,2
1,714,-0.11715026952951,0.00096785097087234,0.0406215589156457,2
1,715,-0.372531929404341,0.000962826154850883,0.0247025073214871,2
1,716,-0.445220380869337,0.000891139724524469,0.0194062186107848,2
1,717,-0.391467121930959,0.00102024207547866,0.0643160063606144,2
1,718,-0.188105480208122,0.000668268065349232,0.0334558619185523,2
1,719,-0.263675099612284,0.000914643023476131,0.0214902582381723,2
1,720,-0.442384871909712,0.0010032068439226,0.044325786462094,2
1,721,-0.437196015341374,0.000755730064003312,0.0820439268343894,2
1,722,-0.274449704055851,0.000768184623944417,0.0202058758230789,2
1,723,-0.472840028650563,0.000518528892018673,0.0291782532238729,2
1,724,-0.0393927274738476,0.00121256216962254,0.0142201280991215,2
1,725,-0.231181907657863,0.000705785612496869,0.0447718796901154,2
1,726,-0.39921349272463,0.000898530032135412,0.0259555473507418,2
1,727,-0.497342663558168,0.0013195332234489,0.0447406329904568,2
1,728,-0.417482253888536,0.000999545118391977,0.0398591578356141,2
1,729,-0.107161672351915,0.00100997859950152,0.0477714352062634,2
1,730,-0.383562269958777,0.001147063486375,0.0253519749362016,2
1,731,-0.0854010629396284,0.000678774041483558,0.0324004155475732,2
1,732,-0.185339264370868,0.000822323422815358,0.0581668102356872,2
1,733,-0.177276682308047,0.00131338131345656,0.0238806305716516,2
1,734,-0.316905904999365,0.000941264230541507,0.0228536813470127,2
1,735,-0.273613649039907,0.000709216134599686,0.0555456920440147,2
1,736,-0.177325772458462,0.000510513527492056,0.0216643510372079,2
1,737,-0.274544432134593,0.000971725996059698,0.0409421149283022,2
1,738,-0.284906090612147,0.00150898361740622,0.0847075027868289,2
1,739,-0.302270206057432,0.000815130469187232,0.0259645167782613,2
1,740,-0.390911717034308,0.00105331388245684,0.0406248219323652,2
1,741,-0.40138942640503,0.000673647734886549,0.108564924029585,2
1,742,-0.23293527323985,0.000764270555279003,0.0262985608648202,2
1,743,-0.439897094918878,0.000771473902468522,0.0812732640922617,2
1,744,-0.372231670017012,0.000893914117630841,0.0366072246551051,2
1,745,-0.326594681679487,0.00102452872034179,0.0331890228876145,2
1,746,-0.259608510930192,0.000799104658402815,0.0398608088661857,2
1,747,-0.301062693994006,0.00103515606961455,0.0255956833924482,2
1,748,-0.532522489382697,0.000801268820997088,0.116645592856467,2
1,749,-0.477086068578528,0.000647768544796385,0.0258874004281819,2
1,750,-0.232273675580163,0.00101024786923006,0.0442229345307225,2
1,751,-0.420126912590048,0.00105090920032086,0.0169800142110707,2
1,752,-0.300355645675263,0.000993660195495949,0.0306574706331333,2
1,753,-0.139513352176472,0.000897022765418424,0.0503421932783769,2
1,754,-0.319875225086854,0.00104665843730275,0.0336436400424836,2
1,755,-0.538295219835941,0.00077169540268476,0.0386011534697489,2
1,756,-0.266595652751583,0.000670263999987606,0.0551363651393557,2
1,757,-0.368306731399434,0.000809180669727257,0.0340732062322656,2
1,758,-0.12607434153868,0.00101739293065665,0.0898944235721191,2
1,759,-0.189386659666602,0.00105541577914563,0.0207312277573394,2
1,760,-0.475357196799849,0.00101015035309049,0.0290392705228647,2
1,761,-0.327135688362237,0.000740222497880114,0.0185942642234014,2
1,762,-0.25572491992861,0.000873329498210391,0.0733608728855673,2
1,763,-0.347542845125988,0.00088518542870135,0.0331839753686247,2
1,764,-0.113986238100595,0.000719205381032761,0.0279981691440142,2
1,765,-0.249492983994391,0.000565773485372994,0.0197732970469288,2
1,766,-0.307673934496825,0.000898439216265173,0.0327800511449021,2
1,767,-0.304189409298586,0.000646092791708024,0.0233961570963719,2
1,768,-0.175057931391682,0.000859285808930704,0.0443085331710004,2
1,769,-0.427630989383866,0.000719227235821415,0.0188156724027649,2
1,770,-0.674673537555522,0.00082513526377573,0.0515197262732044,2
1,771,-0.227710208274441,0.000980006524977998,0.0347500389370411,2
1,772,-0.433725266923138,0.000883422776097647,0.0689054620069091,2
1,773,-0.261974278769802,0.000666509868751304,0.0365169563454353,2
1,774,-0.358138788972611,0.00087746879526376,0.0517387969009354,2
1,775,-0.189168482656828,0.00098368369631975,0.0416185772141289,2
1,776,-0.497655109046695,0.000543725601944115,0.0559435684055436,2
1,777,-0.429396244718117,0.00104681625867008,0.0435494324798196,2
1,778,-0.367883145623946,0.000664342675017522,0.0652228880838132,2
1,779,-0.370470469070854,0.00108285186861422,0.0642562438553327,2
1,780,-0.349499266043264,0.000873274768204839,0.0277368984034805,2
1,781,-0.302095014271673,0.000610851565290466,0.0356110286720343,2
1,782,-0.514837889858626,0.000942022698961364,0.0181982426179911,2
1,783,-0.290163466563103,0.00084944361040061,0.0723211579125779,2
1,784,-0.274067575186553,0.000664283725878914,0.0594991399175909,2
1,785,-0.27437000285204,0.00074233954783358,0.0930540433820321,2
1,786,-0.570820165939023,0.000987699613503924,0.0505882988274094,2
1,787,-0.150900196074339,0.000898949232863178,0.0382862247198078,2
1,788,-0.156009745085422,0.000800000607450139,0.0351013280462022,2
1,789,-0.287477407373455,0.000945845017661232,0.0490032751739594,2
1,790,-0.329059233261401,0.000623171167991677,0.0222121509062954,2
1,791,-0.300133597178932,0.00088185349713142,0.0393742631647116,2
1,792,-0.23022260815062,0.0006614174950039,0.0695912688576271,2
1,793,-0.379433232428694,0.00118178442078385,0.0265147046917121,2
1,794,-0.221144566278023,0.00110900644685981,0.0225605734579415,2
1,795,-0.352268585149625,0.00079441315510924,0.0245810432199781,2
1,796,-0.414758650841093,0.000941087151260709,0.0368412086848374,2
1,797,-0.256275494662141,0.000675509461321996,0.0338110870249998,2
1,798,-0.352231244088197,0.000778826367384939,0.0184339274721823,2
1,799,-0.293881299272705,0.000786620084398113,0.0436534424517868,2
1,800,-0.357038474748594,0.00140969233125875,0.0260760634941538,2
1,801,-0.412928575270479,0.00130944548953631,0.012820555178882,2
1,802,-0.23244297172381,0.000714075314369655,0.0135948123329916,2
1,803,-0.286365774515493,0.000618299614905291,0.0594744640201267,2
1,804,-0.465602165842441,0.00074461540724042,0.0396186527296207,2
1,805,-0.466963400808054,0.000829779843611243,0.0383151066800783,2
1,806,-0.215375349147082,0.00112260191804042,0.0377137224836783,2
1,807,-0.380854491852792,0.000704977253451156,0.0211319895816726,2
1,808,-0.556890341135139,0.000642247068967959,0.0363420264130498,2
1,809,-0.138642207709232,0.000905693820740187,0.0730004985341698,2
1,810,-0.614937821404077,0.00154437925643749,0.0784243369222118,2
1,811,-0.230367258220953,0.000774426764550513,0.0588087413764182,2
1,812,-0.0591828200865383,0.000715212424720877,0.0290065067883158,2
1,813,-0.253056746181879,0.000987442534813041,0.0770470819189002,2
1,814,-0.322617359009964,0.00095491003428561,0.0223678713704055,2
1,815,-0.477351301452936,0.00123808235191744,0.0299105760021012,2
1,816,-0.343475210651545,0.000882831247945796,0.0311440345921526,2
1,817,-0.260843135954845,0.00089167955374296,0.061898885606461,2
1,818,-0.449696386485827,0.000756635335630772,0.0510290320988746,2
1,819,-0.0695010938957517,0.000841448650698401,0.0231968479517222,2
1,820,-0.339855597706864,0.00079026554994539,0.0882904160963653,2
1,821,-0.100294876689785,0.000713582740805023,0.0354764326820213,2
1,822,-0.149125101773774,0.000692470552198784,0.0331197949520966,2
1,823,-0.0284948193820801,0.0014207820128929,0.0570967741062807,2
1,824,-0.292229282595137,0.00116406894371842,0.0641335442174756,2
1,825,-0.198740727377864,0.000709210415197607,0.0552652220522285,2
1,826,-0.381983055045517,0.0012555114450637,0.0541547620819577,2
1,827,-0.507398263676925,0.000789285320576039,0.0820286391037444,2
1,828,-0.336771684682806,0.000726386430803347,0.0105997574039108,2
1,829,-0.0545016051523723,0.00141827597409081,0.0427877907995757,2
1,830,0.13506757020448,0.000741039257874573,0.118129067474824,2
1,831,-0.208772273511269,0.00103795145124398,0.0307805241582543,2
1,832,-0.371410129082534,0.00118245221400932,0.0607908953944299,2
1,833,-0.384094337460526,0.000783800061098489,0.0474923796761107,2
1,834,-0.370601044800872,0.00100435377989128,0.0281955852014607,2
1,835,-0.297978443913349,0.000937984275413361,0.042118439702055,2
1,836,-0.426361653903281,0.000874069616181274,0.0905546215304115,2
1,837,-0.237156650387086,0.00062155842044459,0.0446834992264044,2
1,838,-0.469145755444906,0.00120240928031859,0.0597139129703975,2
1,839,-0.313852220081263,0.000824526087786648,0.0477377005612833,2
1,840,-0.343511522939672,0.000829289326662248,0.0410648883869412,2
1,841,-0.535226671628827,0.00081003933951024,0.0250029250901948,2
1,842,-0.356669828248951,0.000695180845237698,0.0441275063122439,2
1,843,-0.20532664627781,0.000776800762470387,0.0358216187939296,2
1,844,-0.150612486416177,0.00122853853857771,0.0261247894695495,2
1,845,-0.258938761323894,0.000786558728491842,0.11491816807159,2
1,846,-0.239298911978641,0.00127526513715233,0.0380802731628951,2
1,847,-0.254956509982742,0.000905315781500529,0.0740545907394139,2
