rep,id,beta0,gamma0,delta0,eta_beta0,eta_gamma0,eta_delta0
1,241,-0.523321113022073,-7.03749726081591,-4.40811660202385,-0.218018811297647,-0.00083760536315225,-1.13693049880656
1,242,-0.134981742996405,-6.6349018731779,-3.51650255758907,0.170320558728021,0.401757782274858,-0.245316454371777
1,243,-0.365749043658136,-7.31380391506008,-3.175790168023,-0.0604467419337109,-0.277144259607321,0.0953959351942881
1,244,-0.410789354063871,-6.93811398423216,-2.57712939203586,-0.105487052339445,0.0985456712205925,0.694056711181425
1,245,-0.29330620884044,-7.11370035089779,-3.20637147612829,0.0119960928839856,-0.077040695445036,0.0648146270890035
1,246,-0.366977529395565,-7.11774187145631,-4.53444078207783,-0.0616752276711398,-0.0810822160035531,-1.26325467886054
1,247,-0.0329009355748351,-6.6094828549833,-3.75490110683344,0.27240136614959,0.427176800469454,-0.48371500361615
1,248,-0.276333458857686,-6.78883990720123,-3.57047203447065,0.0289688428667396,0.247819748251526,-0.299285931253366
1,249,-0.236641587674068,-7.00608740346329,-3.06523594748738,0.0686607140503574,0.0305722519894713,0.205950155729911
1,250,-0.081419043062171,-6.98794542894328,-3.0475251689338,0.223883258662254,0.0487142265094729,0.223660934283489
1,251,-0.269650584105971,-7.02940885544973,-2.7862070841687,0.0356517176184543,0.00725080000302913,0.484979019048585
1,252,-0.340750779280374,-6.56321621316608,-2.20044967875633,-0.0354484775559487,0.473443442286677,1.07073642446096
1,253,-0.349480096960098,-7.46037273090748,-3.06333647338209,-0.0441777952356723,-0.423713075454718,0.207849629835195
1,254,-0.155075243360978,-6.84083830826231,-3.69223361312217,0.150227058363447,0.195821347190443,-0.421047509904885
1,255,-0.312591749573361,-6.45129671626171,-3.89405288723479,-0.00728944784893532,0.585362939191049,-0.622866784017501
1,256,-0.220087625703447,-6.42521505211388,-2.90013674363706,0.0852146760209782,0.611444603338874,0.37104935958023
1,257,-0.407327861177982,-7.32345311914055,-2.76551393248504,-0.102025559453557,-0.286793463687793,0.505672170732249
1,258,-0.67845779327422,-6.68959660844246,-3.36775153478677,-0.373155491549794,0.347063047010293,-0.0965654315694802
1,259,-0.356680461328864,-6.97037750603137,-2.61999761285657,-0.0513781596044389,0.0662821494213901,0.65118849036072
1,260,-0.364388582303578,-7.2366862534398,-3.53222930554254,-0.0590862805791527,-0.200026597987039,-0.261043202325248
1,261,-0.108267697568634,-7.18071833268241,-3.38000374376786,0.197034604155791,-0.144058677229649,-0.108817640550574
1,262,-0.247581144143902,-7.03129860230629,-3.96819003900122,0.0577211575805235,0.00536105314646917,-0.69700393578393
1,263,-0.424479898790614,-7.02283743488581,-3.12607917575877,-0.119177597066188,0.0138222205669472,0.145106927458522
1,264,-0.239131410973236,-7.04883274813138,-2.67865036226015,0.0661708907511892,-0.0121730926786192,0.592535740957135
1,265,-0.399134915548282,-7.20015459881765,-3.76999262891949,-0.0938326138238567,-0.163494943364888,-0.498806525702206
1,266,-0.353313934276953,-7.30148638905168,-3.96802119495584,-0.0480116325525281,-0.264826733598927,-0.696835091738548
1,267,-0.479162553931893,-6.93279116178407,-2.43165849058131,-0.173860252207468,0.103868493668691,0.839527612635978
1,268,-0.274047053758294,-6.90652928576429,-2.91649847262013,0.0312552479661312,0.130130369688469,0.35468763059716
1,269,-0.485576388090124,-7.12832420200234,-3.5956664841675,-0.180274086365699,-0.0916645465495813,-0.324480380950211
1,270,-0.234682180120667,-7.54371583541871,-3.90413961109408,0.0706201216037581,-0.50705617996595,-0.632953507876789
1,271,-0.320899276150909,-7.12730369593802,-3.50052043635677,-0.015596974426484,-0.0906440404852633,-0.229334333139484
1,272,-0.401344881675716,-7.24066757036689,-3.30851505046959,-0.0960425799512908,-0.204007914914136,-0.0373289472522975
1,273,-0.252009093673092,-7.2775030327722,-3.82529405347347,0.0532932080513336,-0.240843377319447,-0.554107950256181
1,274,-0.364419166029973,-7.46553468496491,-3.15273797510085,-0.059116864305548,-0.42887502951215,0.11844812811644
1,275,-0.028365321808381,-6.64398994035128,-2.97881850772817,0.276936979916044,0.392669715101473,0.292367595489123
1,276,-0.329356989695871,-6.80344720798725,-3.16553783727789,-0.0240546879714459,0.233212447465509,0.105648265939397
1,277,-0.310298609212347,-7.14876078937016,-4.07339109164412,-0.00499630748792196,-0.112101133917404,-0.802204988426835
1,278,-0.526446081007524,-7.14791950097517,-3.18009753968254,-0.221143779283099,-0.111259845522417,0.0910885635347509
1,279,-0.105620250423285,-6.94601567394953,-4.13933098063725,0.19968205130114,0.0906439815032245,-0.868144877419966
1,280,-0.432866931326482,-6.75802934849632,-3.11976104665073,-0.127564629602056,0.278630306956433,0.151425056566557
1,281,-0.252637276681926,-6.93117449058575,-3.61051652838265,0.0526650250424993,0.105485164867009,-0.339330425165364
1,282,-0.428277422042353,-6.80525169662436,-3.72365260555788,-0.122975120317927,0.231407958828401,-0.452466502340589
1,283,-0.423595196051613,-6.86597075175583,-3.14708789577918,-0.118292894327188,0.170688903696926,0.124098207438113
1,284,-0.439875669217055,-7.14660786904876,-3.19886184458677,-0.13457336749263,-0.109948213596008,0.0723242586305211
1,285,-0.226446288269246,-7.20021920247437,-4.28327325727172,0.0788560134551796,-0.16355954702161,-1.01208715405443
1,286,-0.250032376031707,-6.86637118323473,-3.38993524455268,0.0552699256927187,0.170288472218031,-0.118749141335391
1,287,-0.346279011344023,-7.11168624852041,-3.85052913863698,-0.0409767096195974,-0.0750265930676521,-0.579343035419694
1,288,-0.393150976376857,-6.59028164176798,-3.15267423326876,-0.0878486746524321,0.44637801368478,0.118511869948529
1,289,-0.34383195775034,-6.6359346112225,-4.19789883599228,-0.0385296560259148,0.400725044230255,-0.926712732774991
1,290,-0.0954205026153041,-6.88115451762948,-2.8986661827378,0.209881799109121,0.155505137823279,0.372519920479489
1,291,-0.22393357937611,-6.8465092216175,-3.75249217356528,0.0813687223483154,0.190150433835262,-0.481306070347987
1,292,-0.0283561921079327,-6.52055816747121,-3.48981958654681,0.276946109616493,0.516101487981549,-0.218633483329517
1,293,-0.371926717686194,-7.05873373082898,-3.4660876007386,-0.0666244159617687,-0.0220740753762225,-0.194901497521309
1,294,-0.376363523581796,-7.02907064356696,-3.17529044936577,-0.071061221857371,0.00758901188579753,0.0958956538515228
1,295,-0.416084410646835,-6.9290741777323,-3.92610150725369,-0.11078210892241,0.107585477720459,-0.654915404036402
1,296,-0.254285363033631,-6.96862022377126,-2.97656569819944,0.0510169386907948,0.0680394316814965,0.294620405017851
1,297,-0.24099192230975,-7.20429561001573,-3.29820422452361,0.0643103794146749,-0.167635954562972,-0.027018121306325
1,298,-0.0858170381862381,-6.41419462060324,-2.92635562513558,0.219485263538187,0.622465034849514,0.344830478081707
1,299,-0.319682126146708,-6.99503808881808,-3.93468397525022,-0.0143798244222823,0.0416215666346735,-0.663497872032933
1,300,-0.246984093981183,-7.10733764707158,-3.77457347872813,0.0583182077432428,-0.0706779916188278,-0.503387375510845
1,301,-0.391581727445476,-7.08737715573042,-3.40629905007946,-0.0862794257210505,-0.0507175002776581,-0.135112946862167
1,302,-0.281021509266761,-7.2072859960127,-3.46497865621482,0.0242807924576648,-0.170626340559948,-0.193792552997532
1,303,-0.403003457621021,-7.12411460714341,-2.90711245454344,-0.0977011558965954,-0.0874549516906482,0.364073648673844
1,304,-0.410859078058218,-6.62276173785496,-3.01192991578617,-0.105556776333792,0.413897917597796,0.259256187431116
1,305,-0.424198871175765,-7.05371931685213,-3.4185935398196,-0.11889656945134,-0.0170596613993697,-0.147407436602315
1,306,-0.393261818530401,-7.25618593587207,-3.33000433258272,-0.0879595168059752,-0.219526280419312,-0.0588182293654302
1,307,-0.443736460908373,-6.98665135858172,-3.96947808987597,-0.138434159183948,0.0500082968710336,-0.698291986658679
1,308,-0.448853458161356,-6.91754688285442,-4.71285970048201,-0.14355115643693,0.119112772598338,-1.44167359726472
1,309,-0.0735026210778103,-6.88224821125566,-3.35231855108524,0.231799680646615,0.154411444197102,-0.0811324478679532
1,310,-0.487115377596911,-6.92200517002848,-4.15088524990594,-0.181813075872485,0.11465448542428,-0.879699146688648
1,311,-0.304995857335881,-6.83822269462009,-4.08031536795957,0.000306444388544269,0.198436960832666,-0.809129264742277
1,312,-0.621044089373772,-6.9465399007039,-2.73057096618159,-0.315741787649346,0.0901197547488524,0.540615137035702
1,313,-0.426624993557493,-6.86465362421796,-3.26454302849446,-0.121322691833068,0.172006031234798,0.0066430747228261
1,314,-0.358956774593145,-7.34217066975096,-3.15095334543637,-0.0536544728687197,-0.305511014298198,0.12023275778092
1,315,-0.48340187886679,-7.37780224108394,-3.60643364718703,-0.178099577142365,-0.341142585631179,-0.335247543969744
1,316,-0.417287454290991,-7.35086318412929,-3.67562404162401,-0.111985152566565,-0.314203528676534,-0.404437938406722
1,317,-0.388271070460283,-7.25353193532744,-3.42611077718384,-0.0829687687358573,-0.216872279874686,-0.154924673966556
1,318,-0.341244486285028,-7.12946660182328,-3.11001984527361,-0.0359421845606031,-0.0928069463705228,0.161166257943675
1,319,-0.217281072977342,-6.99042950740311,-3.44521875078309,0.0880212287470836,0.0462301480496423,-0.174032647565797
1,320,-0.520311884770465,-6.72090939001081,-4.24025391185132,-0.21500958304604,0.315750265441944,-0.969067808634027
1,321,-0.280603899736417,-7.22968394410671,-2.68209210915455,0.024698401988008,-0.193024288653949,0.589093994062739
1,322,-0.117229414840158,-6.89294799795152,-3.58461806546536,0.188072886884267,0.14371165750124,-0.313431962248073
1,323,-0.106414594278161,-6.96488518594428,-2.8902776444999,0.198887707446264,0.0717744695084743,0.380908458717391
1,324,-0.346143708030368,-6.86877512524547,-2.80619106402604,-0.0408414063059423,0.167884530207284,0.464995039191253
1,325,-0.35486969372794,-7.02234108644177,-3.84029479029031,-0.0495673920035145,0.0143185690109844,-0.569108687073022
1,326,-0.240942327479781,-7.21957870005705,-3.34791938532149,0.0643599742446448,-0.182919044604292,-0.0767332821042013
1,327,-0.206394740746106,-7.64988217362558,-2.90322577760766,0.098907560978319,-0.61322251817282,0.367960325609626
1,328,-0.137130173600042,-7.27548829547669,-3.06311073132095,0.168172128124384,-0.238828640023931,0.208075371896338
1,329,-0.54120969099281,-7.17866261969329,-3.35339201042074,-0.235907389268385,-0.14200296424053,-0.0822059072034524
1,330,-0.362000795833291,-6.97934915766147,-2.75390051545893,-0.0566984941088658,0.0573104977912919,0.517285587758356
1,331,-0.205759693619936,-7.05626326594179,-3.1063227204553,0.0995426081044892,-0.0196036104890362,0.164863382761987
1,332,-0.237398816447906,-7.19032016256467,-3.20273631907652,0.0679034852765197,-0.153660507111909,0.0684497841407685
1,333,-0.236982521978924,-6.85849720175519,-3.51091959591988,0.0683197797455011,0.178162453697563,-0.239733492702592
1,334,-0.354365367842368,-6.76926500740968,-3.42939778752666,-0.0490630661179429,0.267394648043076,-0.158211684309368
1,335,-0.429470683798683,-7.1365907232531,-3.22713866682834,-0.124168382074258,-0.0999310678003438,0.0440474363889471
1,336,-0.475988584990659,-6.96158363570839,-3.66285548872303,-0.170686283266234,0.0750760197443654,-0.39166938550574
1,337,-0.051360439723308,-6.64613692053287,-2.83047130904978,0.253941862001117,0.390522734919883,0.440714794167512
1,338,-0.316193601119315,-6.97604219381161,-4.22464438488524,-0.0108912993948901,0.060617461641149,-0.953458281667955
1,339,-0.392579486982515,-7.33720494678873,-3.46941201512574,-0.0872771852580897,-0.300545291335972,-0.198225911908446
1,340,-0.188942116707581,-6.94611273501014,-3.61551503085809,0.116360185016844,0.0905469204426135,-0.344328927640801
1,341,-0.315979025264959,-7.08628989146571,-2.40281567421566,-0.0106767235405339,-0.0496302360129546,0.868370429001625
1,342,0.00613230367333478,-7.051691469017,-4.02308130643344,0.31143460539776,-0.0150318135642458,-0.751895203216149
1,343,-0.633007239271831,-6.83157266109492,-3.75712497144769,-0.327704937547405,0.205086994357833,-0.485938868230398
1,344,-0.422474951526749,-6.99410822238349,-3.40534546536096,-0.117172649802324,0.0425514330692636,-0.134159362143674
1,345,-0.438783178111487,-6.94629766618596,-4.11527198617797,-0.133480876387062,0.0903619892667971,-0.844085882960686
1,346,-0.260027629491448,-7.15869347296557,-2.8261643571827,0.0452746722329772,-0.122033817512811,0.445021746034585
1,347,-0.428966053241775,-7.1222945229465,-2.99146566745259,-0.12366375151735,-0.0856348674937424,0.279720435764703
1,348,-0.29098373048609,-7.22492571101888,-2.86698380471804,0.0143185712383354,-0.188266055566126,0.404202298499253
1,349,-0.566137416692356,-7.11808636099137,-3.248559025088,-0.260835114967931,-0.0814267055386129,0.0226270781292879
1,350,-0.347867338828049,-6.96473527863749,-3.36080804361144,-0.0425650371036234,0.0719243768152626,-0.0896219403941512
1,351,-0.255619932650814,-6.92919503369034,-3.33263207337735,0.0496823690736112,0.107464621762412,-0.0614459701600611
1,352,-0.520745635046302,-6.9180762022523,-3.44341688211174,-0.215443333321877,0.118583453200452,-0.172230778894449
1,353,-0.239451140452993,-7.19528332488535,-3.68864919802298,0.0658511612714324,-0.158623669432591,-0.417463094805692
1,354,-0.568322927495289,-6.70310651108448,-3.49171032189167,-0.263020625770864,0.333553144368277,-0.220524218674384
1,355,-0.127080412866117,-6.92920881766198,-2.59335306935441,0.178221888858308,0.107450837790776,0.677833033862877
1,356,-0.297120541495324,-6.50082638656334,-2.48009550880072,0.00818176022910166,0.535833268889416,0.791090594416568
1,357,-0.481021292665151,-6.99806581763515,-3.44593644179442,-0.175718990940725,0.0385938378176096,-0.174750338577135
1,358,-0.271888629009094,-7.16758630921419,-2.23567620762519,0.0334136727153317,-0.130926653761436,1.0355098955921
1,359,-0.491937644765202,-7.0062390036983,-3.44487016227367,-0.186635343040776,0.0304206517544614,-0.173684059056378
1,360,-0.328885321430603,-7.28738677509163,-3.80290494327868,-0.0235830197061773,-0.250727119638876,-0.531718840061393
1,361,-0.246715559401826,-7.40166879278331,-3.95498118963755,0.0585867423225995,-0.365009137330552,-0.683795086420266
1,362,-0.433296321492791,-7.4252261734596,-3.59794122561254,-0.127994019768366,-0.388566518006843,-0.326755122395255
1,363,-0.445016069017269,-7.04946932766292,-4.00127178039668,-0.139713767292844,-0.0128096722101656,-0.730085677179387
1,364,-0.20118436482218,-7.26398193513913,-3.45432049142305,0.104117936902246,-0.22732227968637,-0.18313438820576
1,365,-0.346430812377272,-6.99086340599319,-3.64547436959702,-0.041128510652847,0.0457962494595634,-0.37428826637973
1,366,-0.183845678149189,-7.30474375073165,-3.1832869044036,0.121456623575236,-0.268084095278891,0.0878991988136839
1,367,-0.356500546283605,-6.7466244762889,-3.12622261319945,-0.0511982445591795,0.290035179163862,0.144963490017843
1,368,-0.155809831971408,-6.64891507392721,-2.70390487827926,0.149492469753018,0.387744581525547,0.56728122493803
1,369,-0.252167528963238,-7.06635915665378,-3.10980954933679,0.0531347727611871,-0.0296995012010202,0.1613765538805
1,370,-0.280335548902369,-7.3551157732879,-3.4800774028764,0.0249667528220567,-0.318456117835145,-0.208891299659114
1,371,-0.182527890807619,-7.03640342429953,-3.75634738493126,0.122774410916806,0.000256231153223041,-0.485161281713974
1,372,-0.343693917914419,-7.12041973041627,-4.21835907646764,-0.0383916161899933,-0.083760074963517,-0.947172973250353
1,373,-0.424903044235181,-6.99430303492057,-3.33261465634059,-0.119600742510756,0.0423566205321881,-0.0614285531232972
1,374,-0.357361814747233,-7.29421781886879,-2.23937488500829,-0.0520595130228072,-0.257558163416034,1.031811218209
1,375,-0.257766824139279,-6.83035059711366,-3.55908614531989,0.0475354775851461,0.206309058339096,-0.287900042102597
1,376,-0.066056473963494,-7.00316365420844,-3.78129027230282,0.239245827760931,0.0334960012443126,-0.51010416908553
1,377,-0.293182708893492,-6.83457371320637,-3.64207235561225,0.0121195928309338,0.202085942246391,-0.370886252394957
1,378,-0.192678582295613,-6.93592840588815,-3.66308558863321,0.112623719428812,0.100731249564607,-0.391899485415918
1,379,-0.351251822641879,-7.32765768958981,-2.10912565145469,-0.0459495209174537,-0.290998034137048,1.1620604517626
1,380,-0.278518520048631,-7.17498270426179,-3.60636211685802,0.026783781675794,-0.138323048809036,-0.335176013640733
1,381,-0.203747604094992,-6.74262338477316,-2.4754969763504,0.101554697629433,0.294036270679598,0.795689126866887
1,382,-0.31602138954876,-6.98824057385188,-3.25155013456633,-0.0107190878243351,0.0484190816008745,0.0196359686509542
1,383,-0.17953978427866,-7.06374835655194,-3.35526225710329,0.125762517445766,-0.0270887010991823,-0.0840761538859964
1,384,-0.355671887501204,-6.89944420331505,-3.36885465130136,-0.0503695857767791,0.137215452137703,-0.0976685480840684
1,385,-0.40668074011379,-7.41309176834433,-3.54898480246839,-0.101378438389365,-0.376432112891572,-0.277798699251102
1,386,-0.182802431009326,-7.19269286596639,-3.56575559755219,0.1224998707151,-0.156033210513635,-0.294569494334904
1,387,-0.251437379277571,-6.81504476268398,-3.53330796359288,0.053864922446854,0.221614892768773,-0.262121860375595
1,388,-0.205365631528799,-7.04094702859037,-2.69824808551303,0.0999366701956259,-0.00428737313760852,0.572938017704261
1,389,-0.254760543765868,-6.85150558298025,-3.148398927925,0.0505417579585574,0.185154072472511,0.122787175292289
1,390,-0.300236084893449,-6.76152112406434,-3.68429470348147,0.00506621683097597,0.275138531388418,-0.413108600264176
1,391,-0.329205150830591,-7.40072842330567,-2.41140929372483,-0.0239028491061652,-0.364068767852916,0.859776809492459
1,392,-0.340295500752657,-7.19136522449172,-2.72386439854813,-0.0349931990282316,-0.154705569038962,0.547321704669163
1,393,-0.422975040890198,-7.05706757508977,-3.52833123700137,-0.117672739165772,-0.0204079196370088,-0.257145133784081
1,394,-0.187397662122602,-7.07293280911499,-3.32638338792517,0.117904639601823,-0.0362731536622318,-0.0551972847078797
1,395,-0.302351619613106,-7.42649034762966,-3.52655611371905,0.00295068211131966,-0.389830692176903,-0.255370010501761
1,396,-0.417146205509479,-6.96940024025293,-3.92343401174786,-0.111843903785054,0.0672594151998229,-0.652247908530572
1,397,-0.270589257408915,-6.84478538837544,-3.21206047543134,0.0347130443155107,0.191874267077314,0.0591256277859444
1,398,-0.291758292704202,-7.223191630745,-4.20936414135207,0.0135440090202231,-0.18653197529224,-0.938178038134779
1,399,-0.404482057695068,-7.08425208061194,-3.24977599811068,-0.0991797559706427,-0.0475924251591815,0.0214101051066051
1,400,-0.468249931415445,-7.14315760158521,-3.74179484842101,-0.16294762969102,-0.106497946132451,-0.470608745203725
1,401,-0.367390304673849,-6.62849020398865,-3.02669277064454,-0.0620880029494233,0.408169451464111,0.24449333257275
1,402,-0.258623352807591,-7.04210997575453,-3.64219221497576,0.0466789489168339,-0.00545032030177151,-0.37100611175847
1,403,-0.215302258914091,-6.56889726902895,-3.69999364707413,0.0900000428103342,0.467762386423807,-0.428807543856846
1,404,-0.139321093086618,-6.97018490898047,-3.04349863702032,0.165981208637807,0.0664747464722879,0.227687466196964
1,405,-0.325491030450843,-7.01407273377473,-3.05806750350532,-0.0201887287264172,0.0225869216780268,0.213118599711966
1,406,-0.250779485513908,-6.65326853055224,-3.52115020500313,0.0545228162105176,0.383391124900513,-0.249964101785837
1,407,-0.287767249330136,-6.79057485570425,-3.98269032192277,0.0175350523942892,0.246084799748505,-0.711504218705484
1,408,-0.261807859084313,-7.01451798815513,-2.68311890735666,0.0434944426401127,0.0221416672976318,0.588067195860624
1,409,-0.383728111245924,-7.01897992734437,-3.05916774016094,-0.0784258095214984,0.0176797281083916,0.212018363056347
1,410,-0.537436821818222,-7.07814673011922,-3.21157529818566,-0.232134520093797,-0.0414870746664615,0.0596108050316335
1,411,-0.193065430973428,-7.00863669472895,-3.06466426647819,0.112236870750998,0.0280229607238045,0.206521836739097
1,412,-0.323306179843386,-7.29413992687258,-3.52505729425463,-0.0180038781189611,-0.257480271419823,-0.253871191037338
1,413,-0.293755465525521,-6.85178834669409,-3.61100134042669,0.0115468361989048,0.184871308758665,-0.339815237209402
1,414,-0.255138718813843,-6.52645084796802,-2.63544763857912,0.0501635829105821,0.51020880748474,0.635738464638165
1,415,-0.397834459066795,-7.01340794198672,-3.31842128068172,-0.0925321573423701,0.0232517134660393,-0.0472351774644357
1,416,-0.255241906339982,-6.92148305661118,-3.99120799712881,0.0500603953844433,0.115176598841575,-0.720021893911524
1,417,-0.539096424583701,-6.95950412238527,-2.89863035693969,-0.233794122859276,0.0771555330674856,0.372555746277603
1,418,-0.232876252038514,-6.98409058396273,-3.11199290776215,0.0724260496859109,0.0525690714900291,0.159193195455141
1,419,-0.533333044750326,-6.99010658087243,-3.10063829686339,-0.2280307430259,0.0465530745803235,0.170547806353903
1,420,-0.396682939277262,-6.57259282875921,-3.07994389440962,-0.0913806375528367,0.464066826693548,0.191242208807664
1,421,-0.141504195910367,-7.16867744259321,-3.76829685574766,0.163798105814058,-0.132017787140451,-0.497110752530369
1,422,-0.354655207221791,-7.14994620282186,-3.5303325293065,-0.0493529054973655,-0.113286547369105,-0.25914642608921
1,423,-0.263793581138891,-7.15632053510441,-2.93046973288386,0.0415087205855347,-0.119660879651657,0.340716370333427
1,424,-0.155104354847138,-6.79429253758595,-3.36957076013867,0.150197946877287,0.242367117866802,-0.0983846569213793
1,425,-0.174902298072321,-7.18920963150686,-4.03652940254336,0.130400003652104,-0.152549976054103,-0.765343299326072
1,426,-0.358568955252688,-7.15996530648767,-4.55527709586721,-0.0532666535282625,-0.123305651034915,-1.28409099264992
1,427,-0.616918278905731,-7.31828471136542,-3.87325755862641,-0.311615977181306,-0.281625055912667,-0.602071455409118
1,428,-0.470005049041076,-7.31788059297479,-3.5203018519242,-0.164702747316651,-0.281220937522033,-0.249115748706907
1,429,-0.0541087211245314,-7.18475361535347,-4.06558895524827,0.251193580599894,-0.148093959900713,-0.794402852030978
1,430,-0.406069415661981,-7.15651407525208,-3.40542169440468,-0.100767113937556,-0.119854419799324,-0.134235591187393
1,431,-0.502142172501752,-7.27516123414211,-3.09204897774331,-0.196839870777327,-0.238501578689354,0.17913712547398
1,432,-0.27257500287969,-6.9027522806105,-2.8067187618337,0.0327272988447357,0.133907374842261,0.464467341383591
1,433,-0.347147853360053,-6.97526446897663,-4.2540219349517,-0.0418455516356279,0.0613951864761226,-0.98283583173441
1,434,-0.274547525035383,-7.14296200869744,-3.59725624086708,0.0307547766890423,-0.106302353244685,-0.326070137649793
1,435,-0.170387141385751,-6.72438385763313,-3.25818856253978,0.134915160338674,0.31227579781963,0.0129975406775134
1,436,-0.466018606133977,-6.81802483241039,-4.56912159413045,-0.160716304409552,0.218634823042367,-1.29793549091317
1,437,-0.430134683731445,-7.19626399055312,-3.08749273014789,-0.12483238200702,-0.159604335100365,0.183693373069402
1,438,-0.336001028072498,-7.27632297899752,-3.63455965352232,-0.0306987263480722,-0.239663323544763,-0.36337355030503
1,439,-0.156528363732356,-6.89832192335032,-3.32437215070763,0.148773937992069,0.138337732102433,-0.0531860474903461
1,440,-0.31112533901179,-7.07197006252031,-3.17483980082612,-0.00582303728736439,-0.0353104070675521,0.0963463023911668
1,441,-0.453603897528972,-6.90323513713371,-3.43158025278919,-0.148301595804547,0.133424518319045,-0.160394149571906
1,442,-0.534586988418293,-6.97592656972082,-4.27053807131066,-0.229284686693867,0.0607330857319406,-0.999351968093376
1,443,-0.23030737082596,-6.95609651041286,-2.8253402011815,0.0749949308984653,0.0805631450398998,0.445845902035784
1,444,-0.507819382051966,-7.10479302362073,-2.78842393017345,-0.202517080327541,-0.0681333681679765,0.482762173043841
1,445,-0.170058236399914,-6.78394460909267,-3.5196829898862,0.135244065324512,0.25271504636009,-0.248496886668911
1,446,-0.427328308453664,-7.29350460812999,-3.46797909343014,-0.122026006729239,-0.25684495267723,-0.19679299021285
1,447,-0.50495096564645,-6.92497162210854,-2.63342791908959,-0.199648663922025,0.111688033344215,0.637758184127703
1,448,-0.26232911595133,-7.27947107492264,-3.4053010461457,0.0429731857730949,-0.242811419469879,-0.134114942928412
1,449,-0.394097318473387,-7.0950390392297,-3.63504873864032,-0.0887950167489616,-0.0583793837769386,-0.363862635423034
1,450,-0.311620253618362,-7.07574086713386,-3.39129513855678,-0.00631795189393697,-0.0390812116811068,-0.120109035339492
1,451,-0.111384231813512,-7.05526036430131,-2.72344917804557,0.193918069910913,-0.018600708848548,0.547736925171719
1,452,-0.354193343704744,-7.01348385002448,-3.13597221919213,-0.0488910419803184,0.0231758054282754,0.135213884025161
1,453,-0.335674088656004,-6.74881994635247,-3.31911157982085,-0.0303717869315786,0.287839709100283,-0.0479254766035639
1,454,-0.337251363600477,-6.97276329417688,-2.77464928314002,-0.031949061876052,0.0638963612758765,0.496536820077264
1,455,-0.593395244550735,-7.16428190568704,-2.91105327252161,-0.28809294282631,-0.127622250234284,0.360132830695681
1,456,-0.318014839533308,-7.02643654868304,-4.32824016987314,-0.0127125378088823,0.01022310676972,-1.05705406665585
1,457,-0.312462045825729,-6.74755125791511,-3.52640182911276,-0.00715974410130399,0.28910839753765,-0.255215725895471
1,458,-0.34133950011697,-7.0416581476668,-4.18999489607137,-0.0360371983925451,-0.0049984922140407,-0.918808792854086
1,459,-0.249801921874837,-6.8270824794223,-2.87222661156253,0.055500379849588,0.209577176030458,0.398959491654756
1,460,-0.287576471984504,-7.27920392105946,-3.95821490551657,0.0177258297399218,-0.242544265606699,-0.687028802299279
1,461,-0.212341502658036,-6.82471077415534,-3.61300652330334,0.0929607990663897,0.211948881297419,-0.341820420086053
1,462,-0.100765947482238,-7.08135909851633,-3.20925737818722,0.204536354242187,-0.0446994430635765,0.0619287250300733
1,463,-0.504078785233864,-7.04620497756726,-3.91012839434661,-0.198776483509438,-0.00954532211450232,-0.638942291129319
1,464,-0.198983409533389,-7.17230313449086,-3.66696483696185,0.106318892191036,-0.135643479038102,-0.395778733744562
1,465,-0.293714151603224,-7.09565514837387,-2.71689351838114,0.0115881501212013,-0.0589954929211167,0.554292584836149
1,466,-0.396322412053905,-7.19127963858978,-3.45398622380037,-0.0910201103294794,-0.154619983137019,-0.18280012058308
1,467,-0.489675469498961,-7.06964601624643,-3.26004699251947,-0.184373167774535,-0.032986360793668,0.011139110697814
1,468,-0.517520709708938,-7.03943661860014,-3.44136158379212,-0.212218407984512,-0.00277696314738574,-0.170175480574828
1,469,-0.287024514184887,-7.11987214598885,-3.25175111978425,0.0182777875395381,-0.0832124905360887,0.0194349834330376
1,470,-0.282578243477226,-7.24275138214329,-4.14241528152861,0.0227240582471998,-0.206091726690535,-0.871229178311319
1,471,-0.483284890516274,-6.83309990782397,-3.15137170030963,-0.177982588791849,0.203559747628787,0.119814402907662
1,472,-0.0322595689881034,-7.02585249600206,-3.17286774342681,0.273042732736322,0.0108071594507004,0.0983183597904738
1,473,-0.315894237473025,-7.30843010752086,-2.53251200966039,-0.0105919357485992,-0.271770452068107,0.738674093556903
1,474,-0.266373797316416,-6.9139460741116,-3.05552757696394,0.038928504408009,0.122713581341157,0.215658526253346
1,475,-0.165152698180227,-6.63930661234776,-3.2705022193945,0.140149603544198,0.397353043104994,0.000683883822791387
1,476,-0.590220352880407,-7.06700296285329,-3.56183909983986,-0.284918051155981,-0.0303433074005337,-0.290652996622571
1,477,-0.448956297186092,-7.07661323786144,-2.89271660305371,-0.143653995461666,-0.0399535824086819,0.378469500163575
1,478,-0.38020431099246,-6.51287918804794,-3.2109344444013,-0.0749020092680348,0.523780467404816,0.0602516588159885
1,479,-0.330625385514286,-6.99603722091156,-2.63877695351584,-0.0253230837898604,0.0406224345411967,0.632409149701453
1,480,-0.194151004621654,-7.13743050747473,-3.54403160234009,0.111151297102772,-0.100770852021973,-0.272845499122797
1,481,-0.409631808702662,-7.05896752049467,-3.12316647710926,-0.104329506978237,-0.0223078650419168,0.148019626108025
1,482,-0.128448466635924,-6.92794876923353,-2.49988339656441,0.176853835088502,0.10871088621923,0.771302706652883
