rep,id,eta_beta0,eta_gamma0,eta_delta0,group
1,427,0.0982895328832926,-0.181895661750342,-0.557886992434772,1
1,428,0.0221702894455899,-0.0343164102409158,0.289251671847697,1
1,429,-0.0832950193693779,-0.0416398336085703,0.506249322797273,1
1,430,0.202795465217904,-0.237469024262346,-0.151206937503788,1
1,431,-0.106493317228857,0.082421091415504,-0.245391402819412,1
1,432,0.0578842735577833,-0.00895859559587914,0.186579654265903,1
1,433,0.0509973750284451,0.32076047099903,0.687004857095217,1
1,434,0.146859240339137,0.00202608684087998,-0.138481001997957,1
1,435,-0.121024678899729,-0.253850143126591,-0.2773537907202,1
1,436,0.00806004081203392,-0.107449373825432,-0.271719134644719,1
1,437,-0.223781958662079,-0.211972999940516,-0.551463669797756,1
1,438,0.156685674749381,0.134511138073914,0.260192476669759,1
1,439,-0.0183568235089041,-0.149137226160446,1.17095333196244,1
1,440,0.267633310066094,-0.0639396764183264,-0.0778229290370774,1
1,441,0.0385514992309322,-0.121960187779038,0.0877235253596458,1
1,442,-0.184726852583013,0.118170791235633,0.207347851523666,1
1,443,-0.145991100313824,-0.0223352992745078,0.12570945124821,1
1,444,-0.0646574519591705,-0.264053621078877,0.423248916664584,1
1,445,0.170468133983596,0.00450300391657446,-0.166284686003595,1
1,446,0.0431554240119275,0.334803874731468,-0.0281853846635298,1
1,447,-0.151534453125994,-0.297179518042546,-1.05647187422803,1
1,448,0.0303502906394252,-0.102234892661649,0.15540680887782,1
1,449,-0.141364407861386,-0.458381554611962,-0.0926509783699171,1
1,450,-0.00565551019554171,-0.635656622255221,0.563867162363103,1
1,451,-0.0173080350159654,0.292549971506079,-0.502074382968821,1
1,452,-0.0590416136222072,0.267204003220312,-0.218931655398314,1
1,453,0.289348333462233,-0.0434884300802947,0.103197215998595,1
1,454,-0.112030435060799,-0.114583939216791,-0.336589415702976,1
1,455,-0.0976206813750793,-0.117818606468182,0.137382704536764,1
1,456,-0.0214120094924601,-0.196682293837806,-0.192961505822275,1
1,457,-0.248907859648711,-0.28196750873906,-0.63158953375184,1
1,458,0.0547482728587516,0.0407744953573154,0.578394757098877,1
1,459,-0.0241956730320946,0.232565718637343,-0.532784254152644,1
1,460,-0.170189936957586,0.233498028419957,-0.0439408798651261,1
1,461,-0.232264445997564,0.00107018576556933,-0.378923079294412,1
1,462,0.121484912743141,0.010703537610588,-0.336320861389073,1
1,463,0.218871255475283,-0.0807958694400717,0.0343002059294721,1
1,464,0.182567769570317,-0.0791761891929409,-0.595132004960068,1
1,465,0.0772446061299732,0.205888229633536,-0.44743689299385,1
1,466,-0.158151643577458,0.125118116782642,-0.212418612231342,1
1,467,0.18438535445694,0.046202017616172,0.149054806778848,1
1,468,-0.290943054732586,-0.0691947234036904,0.0168504125769434,1
1,469,0.059714312002291,0.22619294694328,-0.346960662666969,1
1,470,0.163030662678156,-0.405223312862764,-0.619276097894213,1
1,471,-0.146098387253248,0.00224631048463797,0.255214835553993,1
1,472,0.0791501605175707,0.188693478062963,0.229623272944727,1
1,473,0.0767836818198977,0.17992355410725,0.330939177130067,1
1,474,-0.0651594506651551,-0.202850621941438,0.387491162951003,1
1,475,-0.102751790965273,0.0223961230618128,-0.893018875869091,1
1,476,0.0927316777534769,0.219409706615195,0.321066920744701,1
1,477,0.168971079547654,-0.222133959857945,-0.839426309565089,1
1,478,-0.0233343258878534,-0.286442893578374,-0.0660615235117945,1
1,479,0.0476815746954893,-0.0721212171424675,-0.0494481946461325,1
1,480,-0.225647046454088,-0.0922210910827617,0.150747855292767,1
1,481,0.0750721533244562,0.00249953547432619,-0.530435277709953,1
1,482,0.105224089972866,-0.349870383261223,0.499810957028424,1
1,483,-0.0347312752939615,-0.0928053534218855,-0.827760862917238,1
1,484,0.0414253140823444,0.11974810293194,-0.029460236538884,1
1,485,0.0693779069117906,0.00663236921863136,0.100425456550877,1
1,486,-0.0320366569875886,-0.288847052517211,-0.00673038521718483,1
1,487,0.132928541384284,-0.211065460292883,-0.0487814797072771,1
1,488,0.127768997776603,-0.173468188930207,-0.771032503915554,1
1,489,0.0159896048048446,-0.103355074514464,-0.558512122976314,1
1,490,-0.0581593573835728,-0.239967688350392,0.395211555333948,1
1,491,0.0301147334340388,0.161526590779418,-0.148013463879806,1
1,492,0.0564318510908606,0.257721434564146,0.111981245695675,1
1,493,0.0158031144409613,0.00833580479749486,0.49519562395741,1
1,494,0.0257314886256121,-0.239837668006155,-0.199899908753105,1
1,495,0.076499550103696,-0.243015550330516,-0.0308492334032276,1
1,496,-0.0108447254105755,-0.134976047063023,-0.27215169418173,1
1,497,-0.204064701366463,0.358447072256563,-0.110502245284509,1
1,498,0.0329134034345022,0.234175365154525,-0.556085103303191,1
1,499,0.0801617867891194,-0.335021916573543,0.319099214476146,1
1,500,0.0729474137754381,0.27732439729683,-0.318616117836154,1
1,501,0.11829284194527,0.0785996520546452,-0.640241621791082,2
1,502,0.0454162523445007,-0.0199140114346553,0.739100826996007,2
1,503,0.00769628245912657,-0.233762641554614,-0.214481553820921,2
1,504,0.0478567146523569,-0.179886041639662,0.0839741471697697,2
1,505,0.136672266885895,-0.138446528774453,0.0444782415470049,2
1,506,-0.0332639350641925,0.337979829377629,-0.799936685794996,2
1,507,-0.16617885398807,0.400851702420358,0.503929343771577,2
1,508,-0.314060265001088,0.155635353966724,0.449824477827461,2
1,509,0.221044058629493,-0.22344797672306,0.0707825657582084,2
1,510,0.186702406996278,-0.139480171581428,-0.364151273310847,2
1,511,0.0709931425455245,0.142401188604135,-0.61395011345122,2
1,512,0.132053209849694,-0.135613279248428,-0.035529361124772,2
1,513,-0.211824201463883,0.446283786458232,-0.215326473472055,2
1,514,-0.205691152830782,0.346217699735269,0.0520110392684905,2
1,515,0.124811139916925,0.352747520956643,0.142303129668745,2
1,516,0.182711237881325,-0.0501862516756588,0.495894390189188,2
1,517,0.0664760295059975,-0.0995387664862707,-0.723291845937238,2
1,518,-0.159986079915626,0.184003079075629,0.304647860421103,2
1,519,-0.00946729508824824,-0.0669125009624278,0.271492727504225,2
1,520,0.0879561468920141,-0.157724497488844,-0.0230582892341122,2
1,521,-0.130111333862237,0.0454473424361985,-0.298255786105579,2
1,522,-0.0774079490397373,0.00872911669928941,0.587573804761159,2
1,523,0.131399536465079,-0.190564089734371,-0.819763622156506,2
1,524,0.151894012414652,-0.195438006231984,-0.696954061166305,2
1,525,-0.0437849514490298,-0.00433857013808637,0.345757340841732,2
1,526,0.215447491258531,0.0844242147866476,0.153046760119716,2
1,527,-0.195797975652717,-0.0117549183070284,-0.550170102218917,2
1,528,-0.0887062566530261,-0.00553226554908332,0.189597823670143,2
1,529,-0.0855655687596877,0.269616766945891,0.183882362345417,2
1,530,-0.00753270164541639,-0.277755590853856,0.0292015691504685,2
1,531,-0.118481028385629,-0.029546842935479,0.197790450376895,2
1,532,-0.175322784719348,0.00281305155449139,-0.21530065577431,2
1,533,-0.0665905300367115,0.21577459485327,0.0971200459141149,2
1,534,0.0420172096556766,-0.114841418315897,-0.718967660740627,2
1,535,0.104729644240442,0.00932055055360703,-0.547747909405488,2
1,536,-0.144980329048255,0.0825513154963539,0.407224518390345,2
1,537,0.140071772442039,0.151141339676075,-0.101184735716618,2
1,538,0.0930621319578264,-0.0398246306481992,0.0493051665546424,2
1,539,0.120712592897438,0.0469411256993867,0.532394108001196,2
1,540,-0.0276534229599645,0.0805833558348447,-0.159239370501652,2
1,541,-0.0620809710708811,0.0403634236606536,-0.316291867907808,2
1,542,0.0668539321819443,-0.0988958020953616,-0.107486683797461,2
1,543,-0.0713153951203269,0.163405891549831,-0.161311121196087,2
1,544,-0.139166473905636,0.0925513853922991,-0.0453105341859604,2
1,545,-0.0803352020183011,0.0682943238779665,0.146502044457083,2
1,546,-0.0343269228587478,-0.0738420160612325,0.318094758952674,2
1,547,0.117297157589642,0.035988564512274,-0.75147288702799,2
1,548,0.116210270306979,-0.251119243443955,0.272943733030904,2
1,549,-0.187421181789229,0.0929768341737057,0.33295377117352,2
1,550,0.141590500106103,-0.194967165046358,0.228451835836163,2
1,551,0.201286350792811,-0.00994796716358937,-0.1082050494947,2
1,552,-0.0804109952387411,0.42426280503341,0.200574209683298,2
1,553,-0.0525946256832832,-0.578231494262024,0.369271399617365,2
1,554,-0.205747111268977,-0.203138744830548,0.41463866542883,2
1,555,-0.113623497461531,-0.165975207639686,-0.047832004406883,2
1,556,0.263101596773644,-0.235063230827816,0.271654086377922,2
1,557,-0.128286542254721,0.0865718467543387,0.0916453184352795,2
1,558,-0.124497021882082,0.55851123950075,-0.570384468154214,2
1,559,0.0486596434599637,-0.0979890330155566,-0.00874919235076195,2
1,560,0.123455981267451,0.379148774517699,0.456294697725058,2
1,561,0.0797685838418452,-0.0745361181279188,0.476875013565387,2
1,562,0.0833892064368121,0.15943493404867,-0.404601863059103,2
1,563,-0.109105384634128,0.180078075688019,0.632511983415878,2
1,564,-0.134092396036335,-0.181797998933947,0.364748537723666,2
1,565,0.152989827185996,-0.16181881337256,0.199918438072489,2
1,566,0.0981706463726811,-0.405548140863619,0.177518523348585,2
1,567,0.236005989063326,-0.0284783796615495,0.422598683313033,2
1,568,-0.168325104600193,0.314272109573996,-0.199078750602375,2
1,569,-0.160729919915257,0.114312598662211,-0.456326084793136,2
1,570,-0.0480891795944673,-0.200630983364546,0.271468976014405,2
1,571,0.0213445091246922,-0.159952723492543,-0.280321341298878,2
1,572,0.190696206309737,-0.0538755306254369,-0.448248616316585,2
1,573,0.0734451367396136,0.421217430362131,-0.501385215815828,2
1,574,-0.0995058201633506,0.349100712640515,-0.324271078527259,2
1,575,-0.0159490271369037,-0.258759096347475,-0.879630247376296,2
1,576,0.0340294348742514,-0.0238701774440725,1.01547387799464,2
1,577,0.200526206746573,0.0263877179588725,-0.494413408226773,2
1,578,-0.0676235841293431,0.0663862465888151,0.581898330154758,2
1,579,0.0340165589710081,-0.119902112297692,0.128365374175464,2
1,580,-0.0459395878589014,0.065183241039539,0.240074907182191,2
1,581,-0.0858907379674372,-0.456636083339704,0.651530772948305,2
1,582,0.113278012807971,0.181689348412007,-0.400648910599045,2
1,583,-0.0720414039720274,-0.557912513685845,1.57056860358784,2
1,584,0.0304631157690965,0.405845176791239,-0.119189157867509,2
1,585,0.106362252172412,0.235822553470368,0.524286327779342,2
1,586,-0.134600450278774,0.0906656958188835,0.604042250742595,2
1,587,-0.0454667044393005,-0.136916076077958,0.205174928315091,2
1,588,-0.19077840816548,0.0761667683908762,0.368061099019827,2
1,589,-0.10238595548362,-0.0471793868956805,-0.8690928643863,2
1,590,-0.23245489761409,0.071679948693017,0.189449961556321,2
1,591,-0.0295051988851101,0.22929163782401,-0.771587783117237,2
1,592,0.0295189836758184,-0.0779426431126649,-0.336246882635697,2
1,593,0.0361225879898466,0.174772523581045,0.0781562659866508,2
1,594,0.126757241166674,0.0345159254218252,-0.519017106356694,2
1,595,0.0214188737281571,0.0591317043766332,0.623094394907836,2
1,596,0.0563594210917801,-0.215435755804995,0.79737103308937,2
1,597,-0.0701922754468603,-0.149044466626338,0.0613844436394771,2
1,598,-0.160591143925229,-0.161878709469627,0.447398004918624,2
1,599,0.165868851351851,0.129567443195039,0.494065851690661,2
1,600,0.00930860366969929,0.271509179195675,0.417340363943119,2
1,601,0.0498984074553773,-0.189045897877442,0.413605582029141,2
1,602,-0.0241652737413765,-0.0135323432004701,0.102839991191903,2
1,603,0.0912341742471473,-0.000439326322485056,0.265265825942743,2
1,604,0.0805058654293185,-0.00100831026033937,0.16778985501927,2
1,605,0.00917268619030655,0.100141611102346,-0.572637578613622,2
1,606,-0.23912883693431,-0.187297148272,-0.00173965671457826,2
1,607,0.0104675025174461,0.184576031884448,0.0468538072259287,2
1,608,-0.0735021905773723,0.214429691593728,0.367751789843917,2
1,609,-0.218742992876893,-0.100784979524923,-0.113476040835293,2
1,610,-0.0462944284778604,0.140884676466223,-0.137765529852299,2
1,611,0.0808044399833205,0.274908366428773,0.0916917219955678,2
1,612,0.21839966110349,0.148368843295569,0.0853752666744805,2
1,613,0.202777104096702,-0.23916533795439,0.0414239502040692,2
1,614,-0.140636926912354,0.0547188307710454,-0.0279562314588481,2
1,615,0.0194092321039827,-0.284684643341648,-0.102958067562876,2
1,616,0.0222940611517734,-0.0254808326830253,-0.00712493538162318,2
1,617,-0.0860882127614495,0.12044045740783,-0.271054551450319,2
1,618,-0.00441259510365648,0.0930879928393757,0.0375420120298877,2
1,619,-0.0308556007506104,0.0314149050290253,0.123696763536107,2
1,620,0.266726888773531,-0.0415027013396913,0.187543581301936,2
1,621,-0.00837117834530823,-0.00829427185083627,0.188548671645892,2
1,622,0.0507054540572097,-0.195613750070036,0.588083946089425,2
1,623,-0.185708159631519,-0.130885981981778,-0.568921606091833,2
1,624,-0.206641831786245,0.0785619557306062,0.426339706006557,2
1,625,-0.0309574245716105,-0.0193724341529748,-0.290324062350947,2
1,626,0.141390102426516,-0.486209725065179,0.0170331918200646,2
1,627,-0.148912314480204,0.0749320204091632,0.315708692128867,2
1,628,0.166609387712927,-0.00735961350179042,-0.640042169710867,2
1,629,0.0943180494233283,0.110462506312333,-0.284777061695139,2
1,630,0.0309170270694842,-0.126308509077876,0.230794000126629,2
1,631,-0.0276907554393281,0.104759337252923,0.460840336196788,2
1,632,-0.107246558416376,-0.0794781727557586,-0.0849933803051367,2
1,633,0.115937353276695,0.307878470756767,0.199498317070906,2
1,634,0.0941237144311404,-0.0942160040623402,-0.0212616835163587,2
1,635,0.00318914834134476,-0.131853242241609,0.282734216567907,2
1,636,-0.326185682536855,0.0192702677927687,0.099725443749008,2
1,637,0.108139538842582,-0.212568462474212,-0.139629799599329,2
1,638,-0.0797866487486771,-0.123536718126539,0.497429168092364,2
1,639,-0.120919810112359,0.0198169878960909,0.481016819915315,2
1,640,-0.0672701440142978,0.12056784217828,0.166993016514582,2
1,641,0.134880543853143,0.218388695126666,-0.165163229711697,2
1,642,0.220591695876197,-0.0484414591480307,-0.318260725308722,2
1,643,-0.106492123531685,0.254273051884797,0.335399049122104,2
1,644,-0.051803432935476,-0.180753319395442,-0.15919810192609,2
1,645,-0.0321550865485937,0.173640672726157,0.47742426537661,2
1,646,0.047534991897667,0.152276250491122,-0.707097470333846,2
1,647,0.0943406104349479,0.0368762212985889,-0.192003262836539,2
1,648,-0.180859312616787,-0.316158184722458,0.190974897986922,2
1,649,-0.105723569874957,0.248385314586088,0.546413152691323,2
1,650,-0.0364532132128033,-0.562991456505254,0.738041973585404,2
1,651,-0.267147152198715,0.361060972066801,0.0981941469522276,2
1,652,0.0201602164428274,0.208674247729988,-0.166382824510205,2
1,653,-0.0308601677045971,0.0103303077806191,-0.318149287860989,2
1,654,0.158325007792605,0.0154816626160586,-0.458446834618198,2
1,655,-0.0815450809719655,0.0328036818644249,0.445235726819627,2
1,656,-0.0702850219034643,0.200984417530827,-0.0428326644853244,2
1,657,-0.101846323422588,0.159360882626879,-0.193013335016838,2
1,658,0.108885778278259,-0.0962169140746401,0.0867718973628676,2
1,659,0.0623482752583429,-0.319260154296001,0.349471121779318,2
1,660,0.0810583869676027,-0.349756787430749,-0.339905237894813,2
1,661,-0.0193255113443772,-0.0210897078096792,1.19665706476383,2
1,662,0.123627633187986,0.362655442501079,0.626703318899122,2
1,663,0.269547342302917,-0.106337618391481,-0.22791562336179,2
1,664,-0.0191368250001264,0.0366943481781161,0.303942631600194,2
1,665,-0.286315405442336,-0.0412651654805479,-0.957851570809609,2
1,666,-0.00125363691053887,-0.0567785706855572,0.393857004576362,2
1,667,0.244365918292628,0.0439604838820357,0.303472882777973,2
1,668,0.00770598758025722,-0.321110592072037,-1.08091803785908,2
1,669,-0.146732887907809,-0.0648252749156243,-0.732813764533692,2
1,670,0.037518172516987,0.154301787111115,0.446225256885878,2
1,671,0.0711610630550046,0.625807189404439,0.392197255005945,2
1,672,-0.0779673221551443,-0.368874774460681,0.124359337337564,2
1,673,0.106828441291404,-0.300375355571348,-0.0164637946778479,2
1,674,-0.153072659365738,0.164483607057688,0.438943122002022,2
1,675,0.00842975773643568,0.236315148744186,-0.633887092233678,2
1,676,-0.0613777978612824,-0.0665992742439153,-0.146777932519707,2
1,677,-0.0516249316558068,-0.220830745360936,0.845034569347215,2
1,678,-0.0658089608764894,0.408460113071851,-0.383611209041051,2
1,679,-0.240905633893709,-0.150920354514589,0.261560669048382,2
1,680,0.0278070142602358,-0.0597274882425844,0.30689317992237,2
1,681,0.07641366699919,-0.071359190991256,-0.279888184186568,2
1,682,0.0556360852584425,0.343929366666108,-0.0962429436078826,2
1,683,-0.0971138983543188,-0.403177577578352,0.267798536115831,2
1,684,0.079048335642556,0.267140160885705,0.269856877025084,2
1,685,-0.0448753188147329,-0.246729896260775,-0.0286866395270749,2
1,686,-0.166498897656315,0.0223027335167517,-0.459881689931029,2
1,687,-0.155220948241302,-0.112869608841476,-0.406899861264266,2
1,688,-0.137925586839138,-0.236169115090616,0.371296113766171,2
1,689,-0.00224677974581861,0.390642925559987,-0.0344401324865001,2
1,690,0.127085015073981,0.136915145057846,0.105753694154584,2
1,691,-0.132611609042762,-0.102638870312209,0.090179726907717,2
1,692,0.0423724401292761,0.16022047998932,-0.837459199408314,2
1,693,-0.0593616434401566,0.385465993057067,-0.0766220987747516,2
1,694,0.122334817333856,-0.276029804973254,-0.487412492651539,2
1,695,-0.143168133481029,0.369695782603104,0.2765935851427,2
1,696,0.0858251021308948,0.323419905392204,-0.0675127715516615,2
1,697,-0.0980490049250593,0.540457746396549,0.222921104445881,2
1,698,0.0476308503364067,0.389833923250343,0.127616808505856,2
1,699,0.190165749106339,-0.0911792780040181,0.231402590419309,2
1,700,-0.244790948893768,0.188396264155007,0.809608175540615,2
1,701,-0.018542209024442,0.0138617441541584,0.00359668970900778,2
1,702,0.144148479218342,0.116312473386981,-0.0177528990956184,2
1,703,0.21157517323638,-0.486774568850374,0.224853592870098,2
1,704,0.183388994599959,0.0847880175209454,0.461319427632498,2
1,705,0.0601013839168625,-0.104055802709231,0.0207639118847257,2
1,706,-0.107893451848595,-0.192753474870284,0.218025861386543,2
1,707,0.06279138541301,0.124630472940608,0.702590124882259,2
1,708,0.0344339112168813,-0.309498221827589,0.29350297218203,2
1,709,0.088240254175314,0.261061452629054,-0.514942765400806,2
1,710,-0.0722372661174848,0.137553585795128,-0.280108988565185,2
1,711,0.0681149472137165,-0.0782506510438823,-0.559741287146841,2
1,712,-0.0276389600405353,-0.106890443080702,-0.0454707207659132,2
1,713,-0.0383876151614193,0.0597447617660158,0.746615306182324,2
1,714,0.188152032194915,0.0962272172022713,0.0677297576826249,2
1,715,-0.0672296276799158,0.0910219684323353,-0.429664426291429,2
1,716,-0.139918079144912,0.0136503303128037,-0.670975614112094,2
1,717,-0.086164820206534,0.148944304509403,0.527239357013612,2
1,718,0.117196821516303,-0.274161514039367,-0.12634216034222,2
1,719,0.041627202112141,0.0396829483628141,-0.568969448515702,2
1,720,-0.137082570185287,0.132106089435774,0.154997419119663,2
1,721,-0.131893713616949,-0.151166648289118,0.770685621169386,2
1,722,0.0308525976685741,-0.134820802493316,-0.630595731325115,2
1,723,-0.167537726926137,-0.527855154082557,-0.263145496563697,2
1,724,0.265909574250578,0.321639992901153,-0.981910743053292,2
1,725,0.0741203940665619,-0.219539376152433,0.165011081090588,2
1,726,-0.0939111910002044,0.0219092279007611,-0.380183818257164,2
1,727,-0.192040361833743,0.40618243193178,0.1643129283968,2
1,728,-0.112179952164111,0.128449391372573,0.0487830107387497,2
1,729,0.19814062937251,0.138833518486948,0.229858695277468,2
1,730,-0.0782599682343516,0.266109563020714,-0.403712542008715,2
1,731,0.219901238784797,-0.258562611657051,-0.158397927506427,2
1,732,0.119963037353557,-0.0667171264269558,0.426745745441787,2
1,733,0.128025619416378,0.401509343533785,-0.463501481741017,2
1,734,-0.0116036032749394,0.0683729952574963,-0.507456962122886,2
1,735,0.0316886526845181,-0.214690578147682,0.380636786350728,2
1,736,0.127976529265964,-0.543433766742587,-0.560901075454671,2
1,737,0.0307578695898326,0.100222965150553,0.0755900623499821,2
1,738,0.0203962111122784,0.54034069960775,0.802635002688288,2
1,739,0.00303209566699317,-0.0755027171905644,-0.379838309145833,2
1,740,-0.0856094153098823,0.180845649208847,0.0678100816721295,2
1,741,-0.0960871246806046,-0.266143576763842,1.0507791964117,2
1,742,0.0723670284845752,-0.139929046087868,-0.367054958047135,2
1,743,-0.134594793194453,-0.130548058281714,0.761247931750538,2
1,744,-0.0669293682925865,0.0167588027575452,-0.0363235598891208,2
1,745,-0.0212923799550615,0.153137098295038,-0.134349990429738,2
1,746,0.0456937907942337,-0.0953589785863157,0.0488244314929251,2
1,747,0.00423960773041882,0.163456583718116,-0.39414545597935,2
1,748,-0.227220187658272,-0.0926544050085648,1.1225710410756,2
1,749,-0.171783766854103,-0.305317453920821,-0.382812795378618,2
1,750,0.0730286261442626,0.139100092293702,0.152674359532296,2
1,751,-0.114824610865623,0.178560071028022,-0.804532157952039,2
1,752,0.00494665604916284,0.122544390061219,-0.213692803012811,2
1,753,0.165788949547954,0.020230338732944,0.28227438228953,2
1,754,-0.0145729233624283,0.17450702524216,-0.120745140732603,2
1,755,-0.232992918111516,-0.130260986452307,0.0167129828954418,2
1,756,0.0387066489728427,-0.271179237903626,0.373240307080429,2
1,757,-0.0630044296750082,-0.0828286856307152,-0.108057841320905,2
1,758,0.179227960185745,0.14614778141252,0.862066734557679,2
1,759,0.115915642057824,0.182839169215858,-0.604928024957139,2
1,760,-0.170054895075424,0.139003560690603,-0.267920105859822,2
1,761,-0.0218333866378115,-0.171900088695348,-0.713716017689014,2
1,762,0.0495773817958149,-0.00653798579627423,0.658821550770796,2
1,763,-0.042240543401563,0.00694624450566234,-0.134502085984621,2
1,764,0.191316063623831,-0.200703937412183,-0.304430055441291,2
1,765,0.0558093177300341,-0.440657106931946,-0.652236782283142,2
1,766,-0.00237163277239984,0.0218081511901861,-0.146749042203215,2
1,767,0.00111289242583931,-0.307907768629314,-0.48399739353864,2
1,768,0.130244370332744,-0.0227493130142612,0.154608105107146,2
1,769,-0.12232868765944,-0.200673550464057,-0.701879014767538,2
1,770,-0.369371235831097,-0.0633035735243736,0.305395592997034,2
1,771,0.0775920934499846,0.10870832727175,-0.0883884832642845,2
1,772,-0.128422965198712,0.0049529786342034,0.596166273523587,2
1,773,0.0433280229546231,-0.27679595617371,-0.0387924656406009,2
1,774,-0.0528364872481859,-0.00180950875678156,0.30963874793829,2
1,775,0.116133819067597,0.112453496036108,0.0919774594680416,2
1,776,-0.19235280732227,-0.480406191103145,0.387774299848336,2
1,777,-0.124093942993691,0.17465779980651,0.137327495986517,2
1,778,-0.0625808438995208,-0.280052809323316,0.541241275796413,2
1,779,-0.0651681673464289,0.208502556384842,0.526309723916497,2
1,780,-0.0441969643188388,-0.00660065598049671,-0.313805576664985,2
1,781,0.00320728745275236,-0.363996910185455,-0.0639137917248994,2
1,782,-0.209535588134201,0.0691784683364864,-0.735244145795303,2
1,783,0.0151388351613223,-0.0342693433548409,0.644547551150217,2
1,784,0.0312347265378728,-0.280141546290468,0.44939268151572,2
1,785,0.0309322988723857,-0.169044152380857,0.896611260243179,2
1,786,-0.265517864214598,0.116527714093309,0.287151125316352,2
1,787,0.154402105650086,0.0223756596905777,0.00852098783560779,2
1,788,0.149292556639003,-0.0942384155312054,-0.0783302099346566,2
1,789,0.0178248943509708,0.0732278240081589,0.255317960396951,2
1,790,-0.023756931536976,-0.344029673480158,-0.535929698500077,2
1,791,0.00516870454549299,0.00317503667303892,0.0365432079286863,2
1,792,0.0750796935738059,-0.284465650841177,0.606069936258451,2
1,793,-0.0741309307042686,0.295929893696691,-0.358869702642562,2
1,794,0.0841577354464028,0.232368898040899,-0.52036533022306,2
1,795,-0.0469662834251993,-0.101247230112481,-0.434593630705859,2
1,796,-0.109456349116667,0.0681848483652287,-0.0299521558812732,2
1,797,0.0490268070622842,-0.263383738811134,-0.11578040857106,2
1,798,-0.0469289423637716,-0.121062773160113,-0.722376324660142,2
1,799,0.0114210024517208,-0.111105509661395,0.139712968285933,2
1,800,-0.0517361730241688,0.472275852269541,-0.375551389740274,2
1,801,-0.107626273546054,0.398508133640703,-1.08551941952496,2
1,802,0.0728593300006154,-0.207862463424358,-1.02688090189547,2
1,803,0.0189365272089319,-0.351877748775441,0.448977868531976,2
1,804,-0.160299864118015,-0.165983049317569,0.0427308601222499,2
1,805,-0.161661099083628,-0.0576904855666745,0.0092750729438249,2
1,806,0.089926952577343,0.244553508564888,-0.00654515593025368,2
1,807,-0.0755521901283669,-0.220685364828051,-0.585781189474799,2
1,808,-0.251588039410714,-0.313877830225268,-0.043594351746937,2
1,809,0.166660094015193,0.0298504002118923,0.653897094595426,2
1,810,-0.309635519679652,0.563526430318204,0.725565123347389,2
1,811,0.0749350435034719,-0.126727805485087,0.43772133095476,2
1,812,0.246119481637887,-0.206271306430519,-0.26904899893512,2
1,813,0.0522455555425459,0.116267399976118,0.707847512719527,2
1,814,-0.0173150572855387,0.0827662285951159,-0.528943560337751,2
1,815,-0.172048999728511,0.342468068647832,-0.238357045464851,2
1,816,-0.0381729089271197,0.00428316764901717,-0.197946454740876,2
1,817,0.04445916576958,0.0142559208418828,0.488933000637005,2
1,818,-0.144394084761402,-0.149969488216825,0.295825551834944,2
1,819,0.235801207828674,-0.0437259118971263,-0.492552770472857,2
1,820,-0.0345532959824386,-0.106481874361185,0.844062387974384,2
1,821,0.20500742503464,-0.208552507629821,-0.0677005678535662,2
1,822,0.156177199950651,-0.238585189254862,-0.136438037326838,2
1,823,0.276807482342345,0.480111809801728,0.408178443789463,2
1,824,0.0130730191292888,0.280825954024479,0.524398362007518,2
1,825,0.106561574346561,-0.21469864257947,0.375574638944011,2
1,826,-0.0766807533210915,0.356447391985397,0.355276736233868,2
1,827,-0.2020959619525,-0.107723023998689,0.770499267885985,2
1,828,-0.0314693829583809,-0.19076875546038,-1.27573806133223,2
1,829,0.250800696572053,0.478346407711,0.119683624435889,2
1,830,0.440369871928906,-0.170797299030981,1.13520864310554,2
1,831,0.0965300282131564,0.16615338867925,-0.20968701831606,2
1,832,-0.0661078273581082,0.296494806052252,0.470870855191962,2
1,833,-0.0787920357361008,-0.114696938794358,0.224000094534467,2
1,834,-0.0652987430764471,0.133248706081928,-0.297403763216193,2
1,835,0.00732385781107675,0.0648822824025501,0.103916466704021,2
1,836,-0.121059352178856,-0.00569087764674341,0.869384045698508,2
1,837,0.0681456513373394,-0.346620996872052,0.163035112880784,2
1,838,-0.163843453720481,0.313231654059964,0.452995865562582,2
1,839,-0.00854991835683783,-0.0640421202766437,0.229152278114087,2
1,840,-0.0382092212152469,-0.0582818014347239,0.0785842834628495,2
1,841,-0.229924369904401,-0.0817680887277927,-0.417576354133243,2
1,842,-0.0513675265245255,-0.234678881820102,0.150514138153019,2
1,843,0.0999756554466149,-0.123667003981863,-0.058017587693085,2
1,844,0.154689815308248,0.334729659391298,-0.373684524094181,2
1,845,0.0463635404005315,-0.11118351211833,1.1076511173176,2
1,846,0.0660033897457845,0.372058484169967,0.00312720752794221,2
1,847,0.0503457917416837,0.0294329101613908,0.668233358157846,2
1,848,0.0694295742316899,-0.183626520258967,0.236516938501943,2
1,849,0.0416249300843846,-0.0712739521515487,0.452308859854146,2
1,850,-0.0757597050173364,-0.336931870958742,0.774378850081063,2
1,851,-0.167111211509466,-0.0126205586716214,0.543608646189534,2
1,852,-0.0398849312407081,-0.230442503803746,-0.565474069517089,2
1,853,-0.0429977568478183,0.105571514627533,0.0858017421808956,2
1,854,-0.00993240590306693,0.109684208290771,-0.194767469079901,2
1,855,-0.118139636188937,-0.161492064391684,-0.6731684545397,2
1,856,0.0217979427103397,0.333031827258135,0.602562379282115,2
